File,Line,Index,Context
Early_medieval_states_in_Kazakhstan.html,293,1091,ps://www.wikidata.org/wiki
Early_medieval_states_in_Kazakhstan.html,293,1140,to connected data reposito
Early_medieval_states_in_Kazakhstan.html,293,1184,"skey=""g"">Wikidata item</a>"
Early_medieval_states_in_Kazakhstan.html,310,125,ps://www.wikidata.org/wiki
Eressa_aperiens.html,49,434," height=""16"" data-file-wid"
Eressa_aperiens.html,49,455,"e-width=""16"" data-file-hei"
Eressa_aperiens.html,115,18,"e class=""metadata plainlin"
Eressa_aperiens.html,165,40,"s=""catlinks"" data-mw=""inte"
Eressa_aperiens.html,248,1011,ps://www.wikidata.org/wiki
Eressa_aperiens.html,248,1061,to connected data reposito
Eressa_aperiens.html,248,1105,"skey=""g"">Wikidata item</a>"
Eressa_aperiens.html,265,125,ps://www.wikidata.org/wiki
Myrtle_(sternwheeler).html,46,523,"t%29.png 2x"" data-file-wid"
Myrtle_(sternwheeler).html,46,545,"-width=""609"" data-file-hei"
Myrtle_(sternwheeler).html,166,433,"oned.png 2x"" data-file-wid"
Myrtle_(sternwheeler).html,166,455,"-width=""407"" data-file-hei"
Myrtle_(sternwheeler).html,362,40,"s=""catlinks"" data-mw=""inte"
Myrtle_(sternwheeler).html,445,1035,ps://www.wikidata.org/wiki
Myrtle_(sternwheeler).html,445,1085,to connected data reposito
Myrtle_(sternwheeler).html,445,1129,"skey=""g"">Wikidata item</a>"
Myrtle_(sternwheeler).html,462,124,ps://www.wikidata.org/wiki
Abanycha_bicolor.html,111,18,"e class=""metadata plainlin"
Abanycha_bicolor.html,113,481,"ipes.JPG 2x"" data-file-wid"
Abanycha_bicolor.html,113,503,"-width=""401"" data-file-hei"
Abanycha_bicolor.html,162,40,"s=""catlinks"" data-mw=""inte"
Abanycha_bicolor.html,245,1015,ps://www.wikidata.org/wiki
Abanycha_bicolor.html,245,1065,to connected data reposito
Abanycha_bicolor.html,245,1109,"skey=""g"">Wikidata item</a>"
Abanycha_bicolor.html,262,125,ps://www.wikidata.org/wiki
JeecyVea.html,46,18,"e class=""metadata plainlin"
JeecyVea.html,48,404,"pedo.jpg 2x"" data-file-wid"
JeecyVea.html,48,426,"-width=""446"" data-file-hei"
JeecyVea.html,90,40,"s=""catlinks"" data-mw=""inte"
JeecyVea.html,173,987,ps://www.wikidata.org/wiki
JeecyVea.html,173,1036,to connected data reposito
JeecyVea.html,173,1080,"skey=""g"">Wikidata item</a>"
JeecyVea.html,190,125,ps://www.wikidata.org/wiki
Aubrey_Fair.html,43,102,ainlinks metadata ambox am
Aubrey_Fair.html,46,429,".svg.png 2x"" data-file-wid"
Aubrey_Fair.html,46,450,"e-width=""44"" data-file-hei"
Aubrey_Fair.html,99,345,span>. Soccerdata. <a href
Aubrey_Fair.html,99,907,ft.pub=Soccerdata&amp;rft_
Aubrey_Fair.html,108,18,"e class=""metadata plainlin"
Aubrey_Fair.html,110,483,".svg.png 2x"" data-file-wid"
Aubrey_Fair.html,110,505,"-width=""800"" data-file-hei"
Aubrey_Fair.html,110,981,".svg.png 2x"" data-file-wid"
Aubrey_Fair.html,110,1003,"-width=""512"" data-file-hei"
Aubrey_Fair.html,159,40,"s=""catlinks"" data-mw=""inte"
Aubrey_Fair.html,242,995,ps://www.wikidata.org/wiki
Aubrey_Fair.html,242,1044,to connected data reposito
Aubrey_Fair.html,242,1088,"skey=""g"">Wikidata item</a>"
Aubrey_Fair.html,259,124,ps://www.wikidata.org/wiki
Ingrid_GuimarC3A3es.html,6,472,"me as on Wikidata"",""All st"
Ingrid_GuimarC3A3es.html,49,476,"A3es.jpg 2x"" data-file-wid"
Ingrid_GuimarC3A3es.html,49,498,"-width=""399"" data-file-hei"
Ingrid_GuimarC3A3es.html,167,421,".svg.png 2x"" data-file-wid"
Ingrid_GuimarC3A3es.html,167,444,"width=""1024"" data-file-hei"
Ingrid_GuimarC3A3es.html,173,164,ternet Movie Database</a><
Ingrid_GuimarC3A3es.html,176,18,"e class=""metadata plainlin"
Ingrid_GuimarC3A3es.html,178,408,".svg.png 2x"" data-file-wid"
Ingrid_GuimarC3A3es.html,178,430,"-width=""720"" data-file-hei"
Ingrid_GuimarC3A3es.html,190,18,"e class=""metadata plainlin"
Ingrid_GuimarC3A3es.html,192,416,".svg.png 2x"" data-file-wid"
Ingrid_GuimarC3A3es.html,192,438,"-width=""128"" data-file-hei"
Ingrid_GuimarC3A3es.html,231,37,"Template:Wikidata_image
"
Ingrid_GuimarC3A3es.html,241,40,"s=""catlinks"" data-mw=""inte"
Ingrid_GuimarC3A3es.html,241,1449,"me_as_on_Wikidata"" title="""
Ingrid_GuimarC3A3es.html,241,1519,"me as on Wikidata"">Commons"
Ingrid_GuimarC3A3es.html,241,1573,me as on Wikidata</a></li>
Ingrid_GuimarC3A3es.html,324,1035,ps://www.wikidata.org/wiki
Ingrid_GuimarC3A3es.html,324,1084,to connected data reposito
Ingrid_GuimarC3A3es.html,324,1128,"skey=""g"">Wikidata item</a>"
Ingrid_GuimarC3A3es.html,349,125,ps://www.wikidata.org/wiki
Ingrid_GuimarC3A3es.html,376,805,"Template:Wikidata_image"","""
Urban_chicken.html,199,40,"s=""catlinks"" data-mw=""inte"
Urban_chicken.html,282,1003,ps://www.wikidata.org/wiki
Urban_chicken.html,282,1052,to connected data reposito
Urban_chicken.html,282,1096,"skey=""g"">Wikidata item</a>"
Urban_chicken.html,299,124,ps://www.wikidata.org/wiki
Elgin_National_Watch_Company.html,47,627,"Time.png 2x"" data-file-wid"
Elgin_National_Watch_Company.html,47,649,"-width=""338"" data-file-hei"
Elgin_National_Watch_Company.html,108,710,"ront.jpg 2x"" data-file-wid"
Elgin_National_Watch_Company.html,108,732,"-width=""945"" data-file-hei"
Elgin_National_Watch_Company.html,126,505,"osed.jpg 2x"" data-file-wid"
Elgin_National_Watch_Company.html,126,528,"width=""2592"" data-file-hei"
Elgin_National_Watch_Company.html,136,510,"tial.JPG 2x"" data-file-wid"
Elgin_National_Watch_Company.html,136,533,"width=""2440"" data-file-hei"
Elgin_National_Watch_Company.html,146,496,"ened.jpg 2x"" data-file-wid"
Elgin_National_Watch_Company.html,146,519,"width=""1021"" data-file-hei"
Elgin_National_Watch_Company.html,230,40,"s=""catlinks"" data-mw=""inte"
Elgin_National_Watch_Company.html,313,1063,ps://www.wikidata.org/wiki
Elgin_National_Watch_Company.html,313,1112,to connected data reposito
Elgin_National_Watch_Company.html,313,1156,"skey=""g"">Wikidata item</a>"
Elgin_National_Watch_Company.html,330,125,ps://www.wikidata.org/wiki
AlMidan.html,6,599,"nates on Wikidata"",""Articl"
AlMidan.html,44,102,ainlinks metadata ambox am
AlMidan.html,47,441,".svg.png 2x"" data-file-wid"
AlMidan.html,47,463,"-width=""512"" data-file-hei"
AlMidan.html,55,584,".svg.png 2x"" data-file-wid"
AlMidan.html,55,606,"-width=""500"" data-file-hei"
AlMidan.html,62,404,"idan.jpg 2x"" data-file-wid"
AlMidan.html,62,426,"-width=""448"" data-file-hei"
AlMidan.html,68,401,"s, and other data for this"
AlMidan.html,68,646,"s, and other data for this"
AlMidan.html,88,525,"1929.jpg 2x"" data-file-wid"
AlMidan.html,88,547,"-width=""892"" data-file-hei"
AlMidan.html,97,453,"eets.JPG 2x"" data-file-wid"
AlMidan.html,97,475,"-width=""640"" data-file-hei"
AlMidan.html,513,40,"s=""catlinks"" data-mw=""inte"
AlMidan.html,513,1256,"nates_on_Wikidata"" title="""
AlMidan.html,513,1297,"nates on Wikidata"">Coordin"
AlMidan.html,513,1322,nates on Wikidata</a></li>
AlMidan.html,596,983,ps://www.wikidata.org/wiki
AlMidan.html,596,1032,to connected data reposito
AlMidan.html,596,1076,"skey=""g"">Wikidata item</a>"
AlMidan.html,621,125,ps://www.wikidata.org/wiki
Antae_temple.html,45,324,"ec.png 1.5x"" data-file-wid"
Antae_temple.html,45,346,"-width=""218"" data-file-hei"
Antae_temple.html,93,40,"s=""catlinks"" data-mw=""inte"
Antae_temple.html,176,999,ps://www.wikidata.org/wiki
Antae_temple.html,176,1047,to connected data reposito
Antae_temple.html,176,1091,"skey=""g"">Wikidata item</a>"
Antae_temple.html,193,125,ps://www.wikidata.org/wiki
Metis_Institute_of_Polytechnic.html,6,566," link on Wikidata"",""Haryan"
Metis_Institute_of_Polytechnic.html,6,612,"eocoordinate data"",""All ar"
Metis_Institute_of_Polytechnic.html,44,102,ainlinks metadata ambox am
Metis_Institute_of_Polytechnic.html,47,429,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,47,450,"e-width=""44"" data-file-hei"
Metis_Institute_of_Polytechnic.html,58,218,"height=""131"" data-file-wid"
Metis_Institute_of_Polytechnic.html,58,240,"-width=""134"" data-file-hei"
Metis_Institute_of_Polytechnic.html,88,458,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,88,481,"width=""1350"" data-file-hei"
Metis_Institute_of_Polytechnic.html,148,421,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,148,444,"width=""1024"" data-file-hei"
Metis_Institute_of_Polytechnic.html,156,398,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,156,420,"-width=""440"" data-file-hei"
Metis_Institute_of_Polytechnic.html,163,426,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,163,448,"-width=""440"" data-file-hei"
Metis_Institute_of_Polytechnic.html,167,338,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,167,359,"e-width=""17"" data-file-hei"
Metis_Institute_of_Polytechnic.html,175,333,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,175,354,"e-width=""17"" data-file-hei"
Metis_Institute_of_Polytechnic.html,179,404,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,179,425,"e-width=""17"" data-file-hei"
Metis_Institute_of_Polytechnic.html,186,338,".svg.png 2x"" data-file-wid"
Metis_Institute_of_Polytechnic.html,186,359,"e-width=""17"" data-file-hei"
Metis_Institute_of_Polytechnic.html,195,37,""" class=""metadata coord-mi"
Metis_Institute_of_Polytechnic.html,233,40,"s=""catlinks"" data-mw=""inte"
Metis_Institute_of_Polytechnic.html,233,1489,"_link_on_Wikidata"" title="""
Metis_Institute_of_Polytechnic.html,233,1550," link on Wikidata"">Commons"
Metis_Institute_of_Polytechnic.html,233,1595, link on Wikidata</a></li>
Metis_Institute_of_Polytechnic.html,233,1675,"eocoordinate_data"" title="""
Metis_Institute_of_Polytechnic.html,233,1736,"eocoordinate data"">Haryana"
Metis_Institute_of_Polytechnic.html,233,1781,eocoordinate data</a></li>
Metis_Institute_of_Polytechnic.html,316,1071,ps://www.wikidata.org/wiki
Metis_Institute_of_Polytechnic.html,316,1120,to connected data reposito
Metis_Institute_of_Polytechnic.html,316,1164,"skey=""g"">Wikidata item</a>"
Metis_Institute_of_Polytechnic.html,333,124,ps://www.wikidata.org/wiki
Sverre_Solberg.html,65,18,"e class=""metadata plainlin"
Sverre_Solberg.html,67,493,".svg.png 2x"" data-file-wid"
Sverre_Solberg.html,67,514,"e-width=""60"" data-file-hei"
Sverre_Solberg.html,112,40,"s=""catlinks"" data-mw=""inte"
Sverre_Solberg.html,195,1007,ps://www.wikidata.org/wiki
Sverre_Solberg.html,195,1057,to connected data reposito
Sverre_Solberg.html,195,1101,"skey=""g"">Wikidata item</a>"
Sverre_Solberg.html,212,125,ps://www.wikidata.org/wiki
John_Reid_(British_Army_officer).html,47,454,"Reid.jpg 2x"" data-file-wid"
John_Reid_(British_Army_officer).html,47,476,"-width=""400"" data-file-hei"
John_Reid_(British_Army_officer).html,84,1106,".svg.png 2x"" data-file-wid"
John_Reid_(British_Army_officer).html,84,1128,"-width=""410"" data-file-hei"
John_Reid_(British_Army_officer).html,91,420,".svg.png 2x"" data-file-wid"
John_Reid_(British_Army_officer).html,91,442,"-width=""410"" data-file-hei"
John_Reid_(British_Army_officer).html,103,323,"href=""http://data.bnf.fr/a"
John_Reid_(British_Army_officer).html,103,360,"b165510511"">(data)</a></sp"
John_Reid_(British_Army_officer).html,147,40,"s=""catlinks"" data-mw=""inte"
John_Reid_(British_Army_officer).html,230,1079,ps://www.wikidata.org/wiki
John_Reid_(British_Army_officer).html,230,1128,to connected data reposito
John_Reid_(British_Army_officer).html,230,1172,"skey=""g"">Wikidata item</a>"
John_Reid_(British_Army_officer).html,247,125,ps://www.wikidata.org/wiki
List_of_mountains_of_the_Falkland_Islands.html,43,102,ainlinks metadata ambox am
List_of_mountains_of_the_Falkland_Islands.html,46,441,".svg.png 2x"" data-file-wid"
List_of_mountains_of_the_Falkland_Islands.html,46,463,"-width=""512"" data-file-hei"
List_of_mountains_of_the_Falkland_Islands.html,104,40,"s=""catlinks"" data-mw=""inte"
List_of_mountains_of_the_Falkland_Islands.html,187,1115,ps://www.wikidata.org/wiki
List_of_mountains_of_the_Falkland_Islands.html,187,1165,to connected data reposito
List_of_mountains_of_the_Falkland_Islands.html,187,1209,"skey=""g"">Wikidata item</a>"
List_of_mountains_of_the_Falkland_Islands.html,204,124,ps://www.wikidata.org/wiki
Fischli.html,48,35,""" class=""metadata plainlin"
Fischli.html,50,431,".svg.png 2x"" data-file-wid"
Fischli.html,50,452,"e-width=""53"" data-file-hei"
Fischli.html,86,40,"s=""catlinks"" data-mw=""inte"
Fischli.html,169,979,ps://www.wikidata.org/wiki
Fischli.html,169,1028,to connected data reposito
Fischli.html,169,1072,"skey=""g"">Wikidata item</a>"
Fischli.html,186,125,ps://www.wikidata.org/wiki
Aylon_Darwin_Tavella.html,274,40,"s=""catlinks"" data-mw=""inte"
Aylon_Darwin_Tavella.html,357,1031,ps://www.wikidata.org/wiki
Aylon_Darwin_Tavella.html,357,1081,to connected data reposito
Aylon_Darwin_Tavella.html,357,1125,"skey=""g"">Wikidata item</a>"
Aylon_Darwin_Tavella.html,374,125,ps://www.wikidata.org/wiki
Sambhaji_Raje_Chhatrapati.html,43,102,ainlinks metadata ambox am
Sambhaji_Raje_Chhatrapati.html,46,386,".svg.png 2x"" data-file-wid"
Sambhaji_Raje_Chhatrapati.html,46,407,"e-width=""40"" data-file-hei"
Sambhaji_Raje_Chhatrapati.html,51,29,ainlinks metadata ambox am
Sambhaji_Raje_Chhatrapati.html,54,341,".svg.png 2x"" data-file-wid"
Sambhaji_Raje_Chhatrapati.html,54,362,"e-width=""48"" data-file-hei"
Sambhaji_Raje_Chhatrapati.html,59,29,ainlinks metadata ambox am
Sambhaji_Raje_Chhatrapati.html,62,386,".svg.png 2x"" data-file-wid"
Sambhaji_Raje_Chhatrapati.html,62,407,"e-width=""40"" data-file-hei"
Sambhaji_Raje_Chhatrapati.html,130,157,"t exist)"">Biodata</a></p>
"
Sambhaji_Raje_Chhatrapati.html,186,40,"s=""catlinks"" data-mw=""inte"
Sambhaji_Raje_Chhatrapati.html,269,1051,ps://www.wikidata.org/wiki
Sambhaji_Raje_Chhatrapati.html,269,1101,to connected data reposito
Sambhaji_Raje_Chhatrapati.html,269,1145,"skey=""g"">Wikidata item</a>"
Sambhaji_Raje_Chhatrapati.html,286,124,ps://www.wikidata.org/wiki
Alexander_Rizzoni.html,6,609,"me as on Wikidata"",""Wikipe"
Alexander_Rizzoni.html,45,488,"zoni.jpg 2x"" data-file-wid"
Alexander_Rizzoni.html,45,510,"-width=""500"" data-file-hei"
Alexander_Rizzoni.html,57,448,"inal.jpg 2x"" data-file-wid"
Alexander_Rizzoni.html,57,470,"-width=""274"" data-file-hei"
Alexander_Rizzoni.html,67,446,"_001.jpg 2x"" data-file-wid"
Alexander_Rizzoni.html,67,468,"-width=""900"" data-file-hei"
Alexander_Rizzoni.html,89,421,".svg.png 2x"" data-file-wid"
Alexander_Rizzoni.html,89,444,"width=""1024"" data-file-hei"
Alexander_Rizzoni.html,105,323,"href=""http://data.bnf.fr/a"
Alexander_Rizzoni.html,105,360,"b149673857"">(data)</a></sp"
Alexander_Rizzoni.html,151,40,"s=""catlinks"" data-mw=""inte"
Alexander_Rizzoni.html,151,2236,"me_as_on_Wikidata"" title="""
Alexander_Rizzoni.html,151,2306,"me as on Wikidata"">Commons"
Alexander_Rizzoni.html,151,2360,me as on Wikidata</a></li>
Alexander_Rizzoni.html,234,1019,ps://www.wikidata.org/wiki
Alexander_Rizzoni.html,234,1068,to connected data reposito
Alexander_Rizzoni.html,234,1112,"skey=""g"">Wikidata item</a>"
Alexander_Rizzoni.html,259,125,ps://www.wikidata.org/wiki
Jules_Verne_ATV.html,6,482,"me as on Wikidata"",""Use Br"
Jules_Verne_ATV.html,47,495,"_iss.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,47,518,"width=""2848"" data-file-hei"
Jules_Verne_ATV.html,241,1231,elemetry</a> data from a m
Jules_Verne_ATV.html,247,308,"ss.jpg 1.5x"" data-file-wid"
Jules_Verne_ATV.html,247,330,"-width=""320"" data-file-hei"
Jules_Verne_ATV.html,255,460,"4176.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,255,483,"width=""3072"" data-file-hei"
Jules_Verne_ATV.html,264,328,"ch.jpg 1.5x"" data-file-wid"
Jules_Verne_ATV.html,264,350,"-width=""322"" data-file-hei"
Jules_Verne_ATV.html,278,442,"real.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,278,464,"-width=""388"" data-file-hei"
Jules_Verne_ATV.html,286,642,"ript.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,286,665,"width=""3072"" data-file-hei"
Jules_Verne_ATV.html,293,433,"side.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,293,455,"-width=""437"" data-file-hei"
Jules_Verne_ATV.html,309,820,"here.jpg 2x"" data-file-wid"
Jules_Verne_ATV.html,309,843,"width=""3773"" data-file-hei"
Jules_Verne_ATV.html,320,498,;kskin&quot; data-duration
Jules_Verne_ATV.html,320,544,693878&quot; data-startoff
Jules_Verne_ATV.html,320,575,quot;0&quot; data-mwtitle=
Jules_Verne_ATV.html,320,641,ry.ogv&quot; data-mwprovid
Jules_Verne_ATV.html,320,933,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,971,(480P)&quot; data-shorttit
Jules_Verne_ATV.html,320,1009,M 480P&quot; data-transcod
Jules_Verne_ATV.html,320,1049,p.webm&quot; data-width=&q
Jules_Verne_ATV.html,320,1076,ot;854&quot; data-height=&
Jules_Verne_ATV.html,320,1104,ot;480&quot; data-bandwidt
Jules_Verne_ATV.html,320,1138,988264&quot; data-framerat
Jules_Verne_ATV.html,320,1368,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,1432, Mbps)&quot; data-shorttit
Jules_Verne_ATV.html,320,1471,source&quot; data-width=&q
Jules_Verne_ATV.html,320,1498,ot;854&quot; data-height=&
Jules_Verne_ATV.html,320,1526,ot;480&quot; data-bandwidt
Jules_Verne_ATV.html,320,1561,543907&quot; data-framerat
Jules_Verne_ATV.html,320,1852,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,1895,(480P)&quot; data-shorttit
Jules_Verne_ATV.html,320,1932,g 480P&quot; data-transcod
Jules_Verne_ATV.html,320,1971,0p.ogv&quot; data-width=&q
Jules_Verne_ATV.html,320,1998,ot;854&quot; data-height=&
Jules_Verne_ATV.html,320,2026,ot;480&quot; data-bandwidt
Jules_Verne_ATV.html,320,2061,645168&quot; data-framerat
Jules_Verne_ATV.html,320,2340,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,2394,(160P)&quot; data-shorttit
Jules_Verne_ATV.html,320,2431,g 160P&quot; data-transcod
Jules_Verne_ATV.html,320,2470,0p.ogv&quot; data-width=&q
Jules_Verne_ATV.html,320,2497,ot;284&quot; data-height=&
Jules_Verne_ATV.html,320,2525,ot;160&quot; data-bandwidt
Jules_Verne_ATV.html,320,2559,182136&quot; data-framerat
Jules_Verne_ATV.html,320,2837,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,2886,(160P)&quot; data-shorttit
Jules_Verne_ATV.html,320,2924,M 160P&quot; data-transcod
Jules_Verne_ATV.html,320,2964,p.webm&quot; data-width=&q
Jules_Verne_ATV.html,320,2991,ot;284&quot; data-height=&
Jules_Verne_ATV.html,320,3019,ot;160&quot; data-bandwidt
Jules_Verne_ATV.html,320,3053,213280&quot; data-framerat
Jules_Verne_ATV.html,320,3343,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,3384,(240P)&quot; data-shorttit
Jules_Verne_ATV.html,320,3422,M 240P&quot; data-transcod
Jules_Verne_ATV.html,320,3462,p.webm&quot; data-width=&q
Jules_Verne_ATV.html,320,3489,ot;426&quot; data-height=&
Jules_Verne_ATV.html,320,3517,ot;240&quot; data-bandwidt
Jules_Verne_ATV.html,320,3551,298096&quot; data-framerat
Jules_Verne_ATV.html,320,3842,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,3888,(240P)&quot; data-shorttit
Jules_Verne_ATV.html,320,3925,g 240P&quot; data-transcod
Jules_Verne_ATV.html,320,3964,0p.ogv&quot; data-width=&q
Jules_Verne_ATV.html,320,3991,ot;426&quot; data-height=&
Jules_Verne_ATV.html,320,4019,ot;240&quot; data-bandwidt
Jules_Verne_ATV.html,320,4053,478928&quot; data-framerat
Jules_Verne_ATV.html,320,4332,;quot;&quot; data-title=&q
Jules_Verne_ATV.html,320,4372,(360P)&quot; data-shorttit
Jules_Verne_ATV.html,320,4409,g 360P&quot; data-transcod
Jules_Verne_ATV.html,320,4448,0p.ogv&quot; data-width=&q
Jules_Verne_ATV.html,320,4475,ot;640&quot; data-height=&
